hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
22142019614,Minnesota,CITY,Mayor,Eveleth City Mayor,2024-11-05,2.3400000000,Lost General,343.0000000000,1683.0000000000
31030073101,Ohio,LOCAL,School Board,Talawanda City School Board,2025-11-04,2.8800000000,Won General,null,null
22072004752,Arizona,LOCAL,School Board,Flagstaff USD 1 School Board,2024-11-05,1.9400000000,Lost General,13610.0000000000,89623.0000000000
36377549671,Alabama,CITY,City Council,Rainbow City Council - Place 1,2025-08-26,3.3100000000,Won General,null,null
36682472269,New York,TOWNSHIP,null,Elbridge Town Council,2025-11-04,1.9100000000,Won General,null,null
37352081671,North Carolina,CITY,Town Council,Tabor City Town Council,2025-11-04,3.9600000000,Won General,null,null
36049982622,Washington,LOCAL,School Board,Mt Baker District 507 School Board - District 4,2025-11-04,2.6700000000,Won General,null,null
30377630617,Mississippi,CITY,Mayor,Gautier City Mayor,2025-06-03,2.8100000000,Won General,1757.0000000000,2543.0000000000
32803685459,Massachusetts,CITY,Town Council,Brookline Town Meeting Member - Precinct 2,2025-05-06,1.3900000000,Won General,221.0000000000,314.0000000000
36784975371,North Carolina,CITY,City Council,Kinston City Council,2025-11-04,2.2900000000,Lost General,null,null
41608509805,New Jersey,TOWNSHIP,Town Council,Essex County: Bloomfield Township Council - At Large,2025-11-04,null,Lost General,null,null
32652364291,Oregon,LOCAL,Other,South Lane County Fire and Rescue District Board - Position 5,2025-05-20,5.0000000000,Won General,null,null
22488336701,New Jersey,FEDERAL,Congressional,U.S. House of Representatives - New Jersey 9th Congressional District,2024-11-05,0.1400000000,Lost General,4660.0000000000,246041.0000000000
23765972646,West Virginia,CITY,Town Council,Buffalo Town Council,2024-11-05,4.1800000000,Won General,297.0000000000,1569.0000000000
37259443022,Ohio,CITY,City Council,Cleveland City Council - Ward 8,2025-11-04,0.8200000000,Lost General,null,null
41745003614,Iowa,LOCAL,School Board,Logan-Magnolia Community School Board,2025-11-04,2.8800000000,Lost General,null,null
37736432920,Ohio,LOCAL,School Board,Liberty Center Local School Board,2025-11-04,1.4100000000,Lost General,null,null
31445381415,Wisconsin,LOCAL,City Council,Marinette County: Dunbar Town Chair,2025-04-01,1.6000000000,Lost General,59.0000000000,308.0000000000
35878034281,Washington,County,Other,  W Commissioner District 3,2025-08-05,1.0800000000,Won General,null,null
38109243568,Ohio,LOCAL,School Board,Symmes Valley Local School Board,2025-11-04,1.4100000000,Lost General,null,null
41932301934,Iowa,CITY,City Council,Spencer City Council - At Large,2025-11-04,2.1200000000,Lost General,135.0000000000,1906.0000000000
39219516065,New York,Local,Town Council,Warren Town Council,2025-11-04,2.3000000000,Won General,null,null
39587978792,South Carolina,CITY,City Council,Myrtle Beach City Council,2025-11-04,1.7600000000,Lost General,1809.0000000000,21174.0000000000
36683420520,Alabama,CITY,City Council,Fultondale City Council - Place 1,2025-08-26,3.3100000000,Won General,null,null
22092087106,Minnesota,CITY,City Council,South St. Paul City Council,2024-11-05,4.3300000000,Lost General,4098.0000000000,4449.0000000000
23210261774,Minnesota,CITY,Mayor,Nielsville City Mayor,2024-11-05,5.0000000000,Won General,20.0000000000,24.0000000000
38665584907,Ohio,CITY,Town Council,Belmore Village Council,2025-11-04,1.4900000000,Lost General,null,null
33364422444,Utah,CITY,City Council,Harrisville City Council,2025-11-04,0.5600000000,Lost General,423.0000000000,2212.0000000000
23338293672,New Jersey,LOCAL,School Board,Tewksbury Township School Board,2024-11-05,2.7600000000,Won General,1461.0000000000,7297.0000000000
25341020585,Kentucky,CITY,City Council,Jeffersontown City Council,2024-11-05,2.3400000000,Lost General,1893.0000000000,62347.0000000000
28376187546,Texas,LOCAL,null,"College of the Mainland Board - At Large, Position 6",2025-05-03,1.5400000000,Not on Ballot,null,null
20367350885,Colorado,COUNTY,County Supervisor,Delta County Commission - District 3,2024-11-05,0.9700000000,Lost General,6234.0000000000,17907.0000000000
38552023601,Massachusetts,LOCAL,School Board,North Adams School Committee,2025-11-04,3.4100000000,Won General,1829.0000000000,5922.0000000000
22737571633,Florida,CITY,Mayor,Bonita Springs Mayor ,2024-11-05,1.0500000000,Lost General,8903.0000000000,26694.0000000000
31417369913,Oregon,null,School Board,Tillamook 9 School Board-Position 1,2025-05-20,1.7200000000,Lost General,1251.0000000000,4071.0000000000
40191478324,Massachusetts,LOCAL,null,Haverhill School Committee - Ward 1,2025-11-04,null,Won General,null,null
21823687561,Minnesota,CITY,City Council,Rochester City Council - At Large,2024-11-05,4.2100000000,Lost General,24937.0000000000,51916.0000000000
30628522916,Illinois,Local,Other,Fox Valley Park District Commissioner At-Large,2025-04-01,2.7900000000,Lost General,8005.0000000000,16313.0000000000
34087397437,Ohio,LOCAL,Town Council,Trumbull County: Braceville Township Trustee,2025-11-04,3.0600000000,Won General,291.0000000000,897.0000000000
32859061524,Texas,CITY,City Council,Ferris City Council - Place 2,2025-05-03,2.4000000000,Won General,null,null
33025163147,Oregon,LOCAL,School Board,Bandon 54 School Board - Seat 3,2025-05-20,5.0000000000,Lost General,876.0000000000,2099.0000000000
35878033768,Washington,LOCAL,School Board,Concrete District 11 School Board - District 3,2025-11-04,1.1700000000,Won General,null,null
30770105918,Washington,CITY,City Council,Woodland City Council - Position 1,2025-11-04,2.3900000000,Won General,null,null
36429793871,Utah,CITY,City Council,Brigham City Council,2025-11-04,2.8500000000,Won General,null,null
36062719007,Washington,CITY,City Council,Tumwater City Council - Position 5,2025-11-04,0.4400000000,Lost General,947.0000000000,3040.0000000000
32359279139,Massachusetts,CITY,Clerk/Treasurer,Westwood Town Assessors Board,2025-04-29,4.9900000000,Won General,null,null
40776771477,Iowa,LOCAL,School Board,MOC-Floyd Valley Community School Board - District 3,2025-11-04,2.4000000000,Won General,null,null
22548781313,Minnesota,LOCAL,Clerk/Treasurer,Lyon County: Fairview Township Clerk/ Treasurer,2024-11-05,5.0000000000,Won General,176.0000000000,179.0000000000
32626066213,Massachusetts,LOCAL,Town Council,Falmouth Town Meeting Board - Precinct 8,2025-05-20,5.0000000000,Won General,336.0000000000,4779.0000000000
32569610367,Texas,CITY,City Council,Andrews City Council,2025-05-03,2.3100000000,Won General,521.0000000000,2278.0000000000
38670387107,Idaho,CITY,City Council,St. Anthony City Council,2025-11-04,1.4400000000,Lost General,277.0000000000,1753.0000000000
37020662543,Virginia,COUNTY,County Supervisor,Spotsylvania County Board - Berkeley,2025-11-04,1.3700000000,Lost General,2451.0000000000,8752.0000000000
36378774855,Kansas,CITY,City Council,Abilene City Commission,2025-11-04,1.3000000000,Not on Ballot,null,null
31844922535,New York,LOCAL,null,Pelham School Board,2025-05-20,2.2900000000,Cannot Determine,null,null
23828593763,Kentucky,CITY,City Council,Williamsburg City Council,2024-11-05,4.0700000000,Won General,875.0000000000,4582.0000000000
38431487056,Ohio,LOCAL,School Board,Canton City School Board - At Large,2025-11-04,0.9900000000,Lost General,1792.0000000000,5144.0000000000
32614845793,Pennsylvania,LOCAL,null,Pottsgrove School Board,2025-11-04,0.6500000000,Won General,null,null
41544670361,Iowa,CITY,City Council,Woodward City Council,2025-11-04,2.6100000000,Won General,152.0000000000,676.0000000000
30479230806,Oregon,LOCAL,School Board,Marcola 79J School Board - Position 3,2025-05-20,5.0000000000,Won General,null,null
38734692936,Washington,County,City Council,City Council Position #5,2025-11-04,null,Not on Ballot,null,null
30745642528,Texas,CITY,City Council,Dilley City Council - Place 1,2025-05-03,1.6700000000,Won General,160.0000000000,351.0000000000
40692100972,Iowa,LOCAL,School Board,Clayton Ridge School Board,2025-11-04,null,Lost General,null,null
19587265855,Missouri,Local,Utilities Commissioner,Quad County Fire Board,2024-04-02,null,Lost General,3.0000000000,7.0000000000
38967021441,Maryland,null,null,Council Member - Ward 1,2025-11-04,null,Lost General,null,null
40329954485,South Carolina,CITY,Town Council,Kershaw Town Council - At Large,2025-11-04,2.2100000000,Lost General,65.0000000000,404.0000000000
41301158448,Idaho,CITY,Mayor,Coeur d'Alene City Mayor,2025-11-04,0.8100000000,Lost General,null,null
41228222346,North Carolina,CITY,City Council,Greenville City Council - District 2,2025-11-04,null,Lost General,418.0000000000,1917.0000000000
30318702337,New Hampshire,LOCAL,School Board,Deerfield School Moderator,2025-03-11,4.9900000000,Won General,null,null
39266035834,Ohio,CITY,Town Council,Leesville Village Council,2025-11-04,1.4900000000,Won General,null,null
35675794216,Washington,LOCAL,School Board,Everett District 2 School Board - Position 3 (At Large),2025-08-05,1.1700000000,Lost General,9086.0000000000,29606.0000000000
35575204363,Alabama,null,Mayor,Mayor,2025-08-26,null,Lost General,null,null
38700075093,Washington,CITY,City Council,Richland City Council - Position 4,2025-11-04,0.9900000000,Won General,null,null
30680223383,Minnesota,LOCAL,Town Council,Otter Tail County: Nidaros Township Supervisor,2025-03-11,3.8700000000,Cannot Determine,null,null
22210872477,District Of Columbia,CITY,City Council,Advisory Neighborhood Commission - District 7D01,2025-02-11,2.2300000000,Won General,null,null
37893536930,Michigan,CITY,City Council,Lake City Council,2025-11-04,2.4100000000,Lost General,131.0000000000,736.0000000000
31021673603,Missouri,CITY,City Council,New Haven City Council - Ward 2,2025-04-08,2.4700000000,Lost General,73.0000000000,213.0000000000
37896476484,North Carolina,CITY,Mayor,Pantego Town Mayor,2025-11-04,2.9400000000,Won General,null,null
30882366643,Ohio,CITY,City Council,Eastlake City Council - At Large,2025-11-04,2.6000000000,Lost General,null,null
38423115389,North Carolina,CITY,Town Council,Sylva Town Council,2025-11-04,2.4700000000,Won General,270.0000000000,431.0000000000
23332249750,California,LOCAL,Other,Biola Community Services District Board,2024-11-05,3.2100000000,Lost General,null,null
30966940504,Pennsylvania,null,null,Philly,2025-03-12,null,Cannot Determine,null,null
23848072628,California,CITY,City Council,Santa Rosa Valley Municipal Advisory Council,2024-11-05,2.4800000000,Won General,1042.0000000000,2733.0000000000
22809290851,Minnesota,LOCAL,School Board,Centennial School Board,2024-11-05,3.4200000000,Won General,9361.0000000000,34897.0000000000
35417229380,Washington,CITY,City Council,Dayton City Council - District 1,2025-11-04,0.9900000000,Won General,null,null
22431906063,Minnesota,CITY,City Council,Delano City Council,2024-11-05,3.8800000000,Lost General,1062.0000000000,6367.0000000000
40333083156,Texas,CITY,null,Quanah City Mayor,2025-11-04,null,Not on Ballot,null,null
39344294191,New Jersey,Local,School Board,Hainesport Township School Board,2025-11-04,4.1200000000,Won General,null,null
23342360422,Minnesota,LOCAL,School Board,Litchfield School Board,2024-11-05,2.6800000000,Won General,2786.0000000000,13389.0000000000
33604555428,Oregon,LOCAL,Other,Dayton Fire Protection District Board - Position 2,2025-05-20,1.7800000000,Lost General,479.0000000000,994.0000000000
42902910498,Ohio,CITY,null,Kettering City Mayor,2025-11-04,null,Won General,7214.0000000000,11244.0000000000
22489085243,Kentucky,LOCAL,Utilities Commissioner,Mason County Soil and Water Conservation District Board,2024-11-05,4.3700000000,Won General,2710.0000000000,14390.0000000000
36620655660,Washington,CITY,City Council,DuPont City Council - Position 1,2025-11-04,0.9900000000,Lost General,null,null
35162267057,Virginia,LOCAL,School Board,Spotsylvania County School Board - Battlefield,2025-11-04,1.8300000000,Won General,1602.0000000000,4672.0000000000
42304084261,North Carolina,CITY,Town Council,Hope Mills Town Council,2025-11-04,null,Lost General,null,null
36895483549,Washington,CITY,City Council,Medical Lake City Council - Position 3,2025-11-04,0.9900000000,Won General,null,null
23958300687,Minnesota,LOCAL,School Board,Wabasha-Kellogg School Board,2024-11-05,4.3200000000,Lost General,1086.0000000000,7343.0000000000
23735788181,Texas,LOCAL,School Board,Poolville Independent School Board - Place 7,2024-11-05,2.0900000000,Lost General,331.0000000000,1870.0000000000
20683699531,Virginia,COUNTY,City Council,Chesapeake City Council,2024-11-05,1.4400000000,Lost General,12483.0000000000,302459.0000000000
36939533453,Michigan,CITY,City Council,Parchment City Commission,2025-11-04,2.6800000000,Lost General,null,null
38118311816,North Carolina,CITY,Town Council,Mcadenville Town Council,2025-11-04,2.5300000000,Lost General,null,null
42705295128,Florida,CITY,City Council,"Lakeland City Council - District B, Northeast",2025-11-04,1.8200000000,Won General,null,null
32385643137,Texas,CITY,City Council,Pilot Point City Council - Place 4,2025-05-03,2.4000000000,Lost General,455.0000000000,1053.0000000000
40392680823,Iowa,CITY,City Council,Belle Plaine City Council - Ward 3,2025-11-04,null,Won General,null,null
38877655121,Washington,LOCAL,null,Coal Creek Utility District Board - Position 1,2025-11-04,null,Not on Ballot,null,null
23373702163,Minnesota,LOCAL,Town Council,Polk County: Badger Township Supervisor - Seat 1,2024-11-05,4.9900000000,Won General,40.0000000000,41.0000000000
22909214806,California,LOCAL,Utilities Commissioner,West Kern Water District Board,2024-11-05,5.0000000000,Won General,null,null
23129118852,Minnesota,LOCAL,Town Council,Scott County: Helena Township Supervisor - Seat 3,2024-11-05,1.7700000000,Won General,639.0000000000,1061.0000000000
40060395925,South Carolina,CITY,Town Council,Calhoun Falls Town Council,2025-11-04,2.2100000000,Won General,225.0000000000,640.0000000000
25003907875,Minnesota,CITY,City Council,Burtrum City Council,2024-11-05,4.1600000000,Won General,51.0000000000,121.0000000000
34201799437,Virginia,COUNTY,null,Virginia Beach City Commonwealth's Attorney,2025-11-04,1.8800000000,Lost General,null,null
39280442373,Georgia,CITY,City Council,"Bainbridge City Council - Post 2, District A",2025-11-04,1.6600000000,Runoff,null,null
35492467583,Washington,LOCAL,School Board,Bremerton District 100-C School Board - District 4,2025-11-04,1.1700000000,Lost General,null,null
