hubspot_id,election_date,state,office_level,office_type,n_outreach_rows,viability_score_mean,viability_score_max,latest_outreach,Win,proba_win,pred_win,viability_score_model,viability_bucket_model,viability_bucket_num,viability_bucket_orig,viability_bucket_orig_num,bucket_distance
36177595415,2025-11-04,Ohio,TOWNSHIP,Town Council,1,1.55,1.55,,0,0.6113091874435131,1,3.0565459372175656,Likely to Win,4,Unlikely to Win,2,2
19685625636,2024-05-04,Texas,LOCAL,School Board,1,1.61,1.61,,1,0.4782829231248338,1,2.3914146156241687,Has a Chance,3,Unlikely to Win,2,1
30482687285,2025-04-08,,LOCAL,Other,1,4.26,4.26,,1,0.7044211179466243,1,3.5221055897331217,Likely to Win,4,Frontrunner,5,1
41594421395,2025-11-04,Iowa,CITY,City Council,1,2.61,2.61,,1,0.7310403064528406,1,3.655201532264203,Likely to Win,4,Has a Chance,3,1
35707032356,2025-08-26,Alabama,CITY,,1,1.93,1.93,,0,0.14572185130323909,0,0.7286092565161955,No Chance,1,Unlikely to Win,2,1
25002398831,2024-11-05,Ohio,STATE,School Board,1,4.98,4.98,,1,0.13000612014589844,0,0.6500306007294921,No Chance,1,Frontrunner,5,4
22431906063,2024-11-05,Minnesota,CITY,City Council,1,3.88,3.88,,0,0.6049752054574098,1,3.024876027287049,Likely to Win,4,Likely to Win,4,0
20320479265,2024-05-04,Texas,Local,Mayor,1,,,,0,0.4289186881189592,0,2.144593440594796,Has a Chance,3,,0,3
23524013918,2024-11-05,Wyoming,County,School Board,1,,,,1,0.3903408300242064,0,1.951704150121032,Unlikely to Win,2,,0,2
22863410062,2024-11-05,Minnesota,CITY,Mayor,1,3.45,3.45,,1,0.5369652204054627,1,2.6848261020273134,Has a Chance,3,Likely to Win,4,1
38829615775,2025-11-04,Ohio,LOCAL,School Board,1,,,,0,0.6191152090567045,1,3.095576045283522,Likely to Win,4,,0,4
30952795423,2025-06-03,Mississippi,CITY,Mayor,1,0.64,0.64,,0,0.20313481711632092,0,1.0156740855816047,Unlikely to Win,2,No Chance,1,1
23708535598,2024-11-05,Minnesota,CITY,City Council,1,3.31,3.31,,1,0.6262384450400722,1,3.131192225200361,Likely to Win,4,Likely to Win,4,0
31332692083,2025-11-04,New Jersey,STATE,,1,0.5,0.5,,0,0.025001038188245818,0,0.12500519094122908,No Chance,1,No Chance,1,0
20979857945,2024-11-05,,Local,City Council,1,,,,1,0.44954438708649924,0,2.247721935432496,Has a Chance,3,,0,3
37989387934,2025-11-04,Kansas,CITY,City Council,1,2.84,2.84,,1,0.5634385811928209,1,2.817192905964104,Has a Chance,3,Has a Chance,3,0
22205803188,2024-11-05,Indiana,LOCAL,School Board,1,,,,0,0.5305264411775193,1,2.652632205887597,Has a Chance,3,,0,3
35591718674,2025-11-04,Washington,LOCAL,School Board,1,2.67,2.67,,1,0.569975738957097,1,2.8498786947854846,Has a Chance,3,Has a Chance,3,0
23629939341,2024-11-05,Oregon,CITY,City Council,1,2.43,2.43,,1,0.5201273803187035,1,2.600636901593518,Has a Chance,3,Has a Chance,3,0
21117041935,2024-11-05,California,COUNTY,Sheriff,1,1.31,1.31,,0,0.2955610003865363,0,1.4778050019326816,Unlikely to Win,2,Unlikely to Win,2,0
40299938309,2025-11-04,Colorado,LOCAL,School Board,1,1.84,1.84,,0,0.5065821289986739,1,2.5329106449933696,Has a Chance,3,Unlikely to Win,2,1
39264463753,2025-10-07,Alaska,CITY,City Council,1,3.74,3.74,,1,0.3916199159153207,0,1.9580995795766034,Unlikely to Win,2,Likely to Win,4,2
40724527406,2025-11-04,New Mexico,LOCAL,Other,1,1.0,1.0,,0,0.7615114759361207,1,3.8075573796806035,Likely to Win,4,Unlikely to Win,2,2
38341118380,2025-11-04,Ohio,CITY,Town Council,1,1.49,1.49,,1,0.5986655109414903,1,2.993327554707452,Has a Chance,3,Unlikely to Win,2,1
32897542826,2025-05-20,Oregon,LOCAL,Other,1,4.99,4.99,,1,0.7833998655986291,1,3.916999327993145,Likely to Win,4,Frontrunner,5,1
30139679381,2025-03-11,New Hampshire,CITY,Other,1,0.37,0.37,,1,0.750957443668469,1,3.7547872183423445,Likely to Win,4,No Chance,1,3
22215565111,2025-06-03,Mississippi,CITY,,1,1.38,1.38,,0,0.052300713868720934,0,0.2615035693436047,No Chance,1,Unlikely to Win,2,1
17682888473,2024-11-05,North Carolina,State,State House,1,0.14,0.14,,0,0.07075848872462698,0,0.3537924436231349,No Chance,1,No Chance,1,0
30207270423,2025-03-04,Tennessee,CITY,City Council,1,1.31,1.31,,0,0.6129447338033126,1,3.064723669016563,Likely to Win,4,Unlikely to Win,2,2
42707909009,2025-11-04,Ohio,TOWNSHIP,,1,3.07,3.07,,1,0.3687308047909435,0,1.8436540239547174,Unlikely to Win,2,Likely to Win,4,2
31311512616,2025-05-20,New York,LOCAL,School Board,1,0.79,0.79,,0,0.47627068269714473,1,2.3813534134857237,Has a Chance,3,No Chance,1,2
36305841059,2025-11-04,Ohio,TOWNSHIP,Town Council,1,3.07,3.07,,1,0.6134522699768823,1,3.0672613498844115,Likely to Win,4,Likely to Win,4,0
31972739768,2025-05-03,Texas,CITY,City Council,1,5.0,5.0,,1,0.36909520017481773,0,1.8454760008740887,Unlikely to Win,2,,0,2
34759447828,2025-11-04,Ohio,LOCAL,School Board,1,3.76,3.76,,1,0.5496498879309691,1,2.748249439654846,Has a Chance,3,Likely to Win,4,1
31845463647,2025-05-03,Texas,LOCAL,School Board,1,3.6,3.6,,1,0.43365657404594127,0,2.1682828702297066,Has a Chance,3,Likely to Win,4,1
35611124654,2025-11-04,Washington,CITY,Mayor,1,0.34,0.34,,0,0.4247069942864086,0,2.123534971432043,Has a Chance,3,No Chance,1,2
41713211411,2025-11-04,Iowa,CITY,Mayor,1,1.86,1.86,,1,0.6681399560187969,1,3.340699780093985,Likely to Win,4,Unlikely to Win,2,2
34496425736,2025-06-10,Maine,Local,Other,1,0.84,0.84,,0,0.7125795260935996,1,3.5628976304679982,Likely to Win,4,No Chance,1,3
38990953110,2025-11-04,Ohio,TOWNSHIP,Town Council,4,0.97,0.97,2025-11-04T05:00:00.000,1,0.6703420069652142,1,3.3517100348260707,Likely to Win,4,No Chance,1,3
39096697130,2025-11-04,Texas,CITY,City Council,1,1.83,1.83,,0,0.34306964089951597,0,1.7153482044975799,Unlikely to Win,2,Unlikely to Win,2,0
35694157679,2025-11-04,Washington,LOCAL,Other,1,1.27,1.27,,0,0.7540944708105158,1,3.770472354052579,Likely to Win,4,Unlikely to Win,2,2
37411345037,2025-11-04,Georgia,COUNTY,Mayor,1,,,,0,0.3126131913823038,0,1.563065956911519,Unlikely to Win,2,,0,2
21877433221,2024-11-05,California,Local,Town Council,1,,,,0,0.5171932054395465,1,2.5859660271977325,Has a Chance,3,,0,3
22533026993,2024-11-05,Minnesota,COUNTY,County Supervisor,1,1.45,1.45,,0,0.40662524862495214,0,2.0331262431247605,Has a Chance,3,Unlikely to Win,2,1
28841388154,2025-04-08,Missouri,,,1,,,,0,0.16367098804526753,0,0.8183549402263377,No Chance,1,,0,1
23949543700,2024-11-05,Vermont,COUNTY,Other,1,3.35,3.35,,0,0.7372894863167185,1,3.6864474315835927,Likely to Win,4,Likely to Win,4,0
37253999127,2025-11-04,Idaho,,Other,1,,,,0,0.36028220162000013,0,1.8014110081000005,Unlikely to Win,2,,0,2
29694511703,2025-04-01,Massachusetts,CITY,Town Council,1,1.53,1.53,,1,0.62720278400566,1,3.1360139200283,Likely to Win,4,Unlikely to Win,2,2
43456922410,2025-11-04,Ohio,TOWNSHIP,,1,,,,0,0.3810874084428882,0,1.9054370422144409,Unlikely to Win,2,,0,2
32146527361,2025-05-03,Texas,LOCAL,School Board,1,2.61,2.61,,1,0.43886911266737155,0,2.194345563336858,Has a Chance,3,Has a Chance,3,0
29799155003,2025-04-01,Wisconsin,LOCAL,Clerk/Treasurer,1,5.0,5.0,,1,0.8572133075944632,1,4.286066537972316,Frontrunner,5,,0,5
36796679302,2025-11-04,Michigan,CITY,City Council,1,3.88,3.88,,1,0.43267153475519654,0,2.1633576737759825,Has a Chance,3,Likely to Win,4,1
23248866472,2024-11-05,Michigan,LOCAL,School Board,1,1.7,1.7,,0,0.5223513691806899,1,2.6117568459034497,Has a Chance,3,Unlikely to Win,2,1
30355964593,2025-11-04,Pennsylvania,LOCAL,,1,0.51,0.51,,0,0.26372521729700016,0,1.3186260864850008,Unlikely to Win,2,No Chance,1,1
38286124186,2027-11-02,Iowa,CITY,City Council,1,1.86,1.86,,0,0.7605869268356432,1,3.802934634178216,Likely to Win,4,Unlikely to Win,2,2
28650660015,2025-04-01,Illinois,CITY,Town Council,1,4.38,4.38,,1,0.551638575569392,1,2.7581928778469598,Has a Chance,3,Frontrunner,5,2
38498137230,2025-11-04,Georgia,CITY,,1,2.36,2.36,,0,0.2271288178404524,0,1.1356440892022621,Unlikely to Win,2,Has a Chance,3,1
29721173872,2025-04-01,Wisconsin,CITY,City Council,1,5.0,5.0,,1,0.6137446217030229,1,3.0687231085151145,Likely to Win,4,,0,4
40098053727,2025-11-04,Georgia,CITY,City Council,1,3.66,3.66,,1,0.5278805343802697,1,2.6394026719013484,Has a Chance,3,Likely to Win,4,1
19721851756,2024-11-05,Indiana,STATE,Statewide/Governor,1,0.6,0.6,,0,0.04462046945444515,0,0.22310234727222575,No Chance,1,No Chance,1,0
37329770906,2025-11-04,North Carolina,CITY,Town Council,1,2.53,2.53,,0,0.512348091102654,1,2.56174045551327,Has a Chance,3,Has a Chance,3,0
31296333325,2025-04-01,Illinois,LOCAL,Other,1,2.49,2.49,,0,0.7818791231935197,1,3.9093956159675987,Likely to Win,4,Has a Chance,3,1
32457538194,2025-05-13,Massachusetts,LOCAL,School Board,1,5.0,5.0,,1,0.6397614580860476,1,3.1988072904302376,Likely to Win,4,,0,4
38593061792,2025-11-04,South Carolina,CITY,City Council,5,0.9,0.9,2025-11-03T05:00:00.000,0,0.46336013329407416,0,2.3168006664703706,Has a Chance,3,No Chance,1,2
22046904747,2024-11-05,Rhode Island,CITY,City Council,1,0.92,0.92,,0,0.33920467875191895,0,1.6960233937595948,Unlikely to Win,2,No Chance,1,1
31042608231,2025-03-11,Minnesota,LOCAL,Town Council,1,3.87,3.87,,1,0.826119954439237,1,4.130599772196185,Frontrunner,5,Likely to Win,4,1
28804426785,2025-04-01,Oklahoma,LOCAL,School Board,1,2.5,2.5,,1,0.517954279898249,1,2.5897713994912452,Has a Chance,3,Has a Chance,3,0
31954100908,2025-11-04,New Jersey,LOCAL,,1,3.01,3.01,,0,0.23677706662487438,0,1.183885333124372,Unlikely to Win,2,Likely to Win,4,2
38757414223,2025-11-04,Massachusetts,CITY,City Council,1,2.02,2.02,,1,0.5510028497629285,1,2.7550142488146423,Has a Chance,3,Has a Chance,3,0
36445485958,2025-11-04,Kansas,CITY,City Council,1,1.3,1.3,,1,0.5365445079846823,1,2.682722539923412,Has a Chance,3,Unlikely to Win,2,1
23746545282,2024-11-05,Nebraska,LOCAL,Utilities Commissioner,1,4.99,4.99,,1,0.6268120933659721,1,3.1340604668298604,Likely to Win,4,Frontrunner,5,1
30311819829,2025-05-20,,local,School Board,1,,,,1,0.4989069568410118,1,2.494534784205059,Has a Chance,3,,0,3
42258209707,2025-11-04,Iowa,CITY,City Council,1,2.61,2.61,,1,0.7401286851639535,1,3.7006434258197674,Likely to Win,4,Has a Chance,3,1
37480348015,2025-11-04,Massachusetts,CITY,City Council,1,3.58,3.58,,1,0.5286731260662297,1,2.643365630331149,Has a Chance,3,Likely to Win,4,1
36333127800,2025-11-04,Kansas,LOCAL,School Board,1,1.63,1.63,,0,0.6026794359767745,1,3.0133971798838726,Likely to Win,4,Unlikely to Win,2,2
39364507690,2025-11-04,Ohio,CITY,Town Council,1,3.07,3.07,,1,0.6158461423428777,1,3.0792307117143887,Likely to Win,4,Likely to Win,4,0
37067932553,2025-11-04,North Carolina,CITY,Town Council,1,2.53,2.53,,0,0.5077416542426585,1,2.5387082712132925,Has a Chance,3,Has a Chance,3,0
36767056540,2025-11-04,Connecticut,CITY,Mayor,1,0.32,0.32,,0,0.1442849247253701,0,0.7214246236268506,No Chance,1,No Chance,1,0
39108136475,2025-11-04,Ohio,TOWNSHIP,Town Council,1,1.49,1.49,,1,0.6590643908960758,1,3.295321954480379,Likely to Win,4,Unlikely to Win,2,2
22371346964,2024-11-05,Kentucky,COUNTY,County Supervisor,1,1.81,1.81,,0,0.5735710227004082,1,2.8678551135020407,Has a Chance,3,Unlikely to Win,2,1
23827434403,2024-11-05,New Jersey,LOCAL,School Board,1,2.78,2.78,,1,0.5524408533523887,1,2.7622042667619433,Has a Chance,3,Has a Chance,3,0
40586817285,2025-11-04,New Mexico,LOCAL,Other,1,0.84,0.84,,1,0.7597463361910275,1,3.7987316809551377,Likely to Win,4,No Chance,1,3
36251628879,2025-11-04,Kansas,CITY,City Council,1,1.3,1.3,,1,0.5331492278802751,1,2.6657461394013753,Has a Chance,3,Unlikely to Win,2,1
31506201724,2025-04-08,South Dakota,CITY,City Council,1,1.43,1.43,,1,0.3340666255359368,0,1.670333127679684,Unlikely to Win,2,Unlikely to Win,2,0
32401698923,2025-05-03,Texas,LOCAL,School Board,1,4.19,4.19,,1,0.4432977202924561,0,2.2164886014622804,Has a Chance,3,Frontrunner,5,2
23656111907,2024-11-05,Iowa,COUNTY,Utilities Commissioner,1,4.69,4.69,,0,0.6568312039020643,1,3.2841560195103217,Likely to Win,4,Frontrunner,5,1
31333527395,2025-04-08,Florida,CITY,City Council,1,1.42,1.42,,1,0.3488065772463603,0,1.7440328862318015,Unlikely to Win,2,Unlikely to Win,2,0
35837193539,2025-11-04,North Carolina,CITY,City Council,1,1.81,1.81,,0,0.4298922739913042,0,2.149461369956521,Has a Chance,3,Unlikely to Win,2,1
33684639052,2025-11-04,Ohio,LOCAL,School Board,1,1.24,1.24,,1,0.5308582521370219,1,2.6542912606851092,Has a Chance,3,Unlikely to Win,2,1
37321282673,2025-11-04,Ohio,CITY,Mayor,1,1.64,1.64,,1,0.44843648380606627,0,2.2421824190303314,Has a Chance,3,Unlikely to Win,2,1
23784303257,2024-11-05,North Carolina,LOCAL,School Board,1,2.39,2.39,,1,0.5457159553766054,1,2.728579776883027,Has a Chance,3,Has a Chance,3,0
39714916534,2025-11-04,Pennsylvania,LOCAL,,1,,,,1,0.409065686663108,0,2.04532843331554,Has a Chance,3,,0,3
40257658648,2025-11-04,Iowa,CITY,Mayor,1,,,,1,0.6450415505583399,1,3.2252077527916994,Likely to Win,4,,0,4
23546057244,2024-11-05,Michigan,CITY,Clerk/Treasurer,1,,,,1,0.6390717048697444,1,3.195358524348722,Likely to Win,4,,0,4
39247087652,2025-11-04,Colorado,CITY,City Council,1,1.06,1.06,,0,0.4192378036309099,0,2.0961890181545497,Has a Chance,3,Unlikely to Win,2,1
23953531200,2024-11-05,Texas,Local,School Board,1,,,,1,0.34441730311307617,0,1.7220865155653808,Unlikely to Win,2,,0,2
36399449143,2025-11-05,Utah,Local,School Board,1,1.15,1.15,,0,0.4129151956895186,0,2.064575978447593,Has a Chance,3,Unlikely to Win,2,1
38752895845,2025-11-04,Massachusetts,CITY,,1,2.25,2.25,,0,0.26518440070330845,0,1.3259220035165422,Unlikely to Win,2,Has a Chance,3,1
23513835898,2024-11-05,California,CITY,City Council,1,4.22,4.22,,1,0.4048786826435448,0,2.024393413217724,Has a Chance,3,Frontrunner,5,2
40609139012,2025-11-04,Colorado,Local,School Board,1,1.84,1.84,,1,0.45164146453017917,0,2.258207322650896,Has a Chance,3,Unlikely to Win,2,1
30575467096,2025-04-01,Colorado,LOCAL,School Board,1,,,,0,0.5171561327922221,1,2.5857806639611103,Has a Chance,3,,0,3
38735930454,2025-11-04,Michigan,CITY,Clerk/Treasurer,1,3.45,3.45,,1,0.6467139257243143,1,3.2335696286215714,Likely to Win,4,Likely to Win,4,0
33897733787,2025-11-04,Kansas,LOCAL,School Board,1,2.63,2.63,,1,0.5609925476746823,1,2.8049627383734115,Has a Chance,3,Has a Chance,3,0
39344348679,2025-10-07,Alaska,LOCAL,City Council,1,2.21,2.21,2025-09-22T08:00:00.000,0,0.5526177257455217,1,2.7630886287276084,Has a Chance,3,Has a Chance,3,0
35683081033,2025-11-04,South Carolina,CITY,,1,1.98,1.98,,0,0.16338234644889263,0,0.8169117322444631,No Chance,1,Unlikely to Win,2,1
23977858862,2024-11-05,Minnesota,CITY,City Council,1,3.31,3.31,,1,0.6306656256885309,1,3.1533281284426544,Likely to Win,4,Likely to Win,4,0
37914779764,2025-11-04,Ohio,LOCAL,School Board,1,1.33,1.33,,0,0.6038158970726114,1,3.019079485363057,Likely to Win,4,Unlikely to Win,2,2
22243283517,2024-11-05,Florida,LOCAL,Utilities Commissioner,1,1.51,1.51,,1,0.490920149480644,1,2.45460074740322,Has a Chance,3,Unlikely to Win,2,1
37902497295,2025-11-04,Ohio,CITY,City Council,1,0.82,0.82,,1,0.5355431554552821,1,2.6777157772764104,Has a Chance,3,No Chance,1,2
31467532635,2025-04-01,Illinois,CITY,Mayor,1,5.0,5.0,,1,0.4676697763988379,0,2.3383488819941896,Has a Chance,3,,0,3
42904928420,2025-11-04,New Jersey,STATE,State House,1,,,,0,0.059224806944852174,0,0.29612403472426085,No Chance,1,,0,1
38813172874,2025-11-04,Minnesota,CITY,City Council,1,1.93,1.93,,0,0.6326032534498736,1,3.163016267249368,Likely to Win,4,Unlikely to Win,2,2
22032443149,2024-11-05,Florida,COUNTY,Judge,1,2.24,2.24,,1,0.19097957730116566,0,0.9548978865058283,No Chance,1,Has a Chance,3,2
37413785425,2025-11-04,North Carolina,CITY,Town Council,1,2.53,2.53,,0,0.5138257243712149,1,2.5691286218560743,Has a Chance,3,Has a Chance,3,0
23657149278,2024-11-05,Iowa,COUNTY,Utilities Commissioner,1,5.0,5.0,,1,0.6568476650812936,1,3.2842383254064678,Likely to Win,4,,0,4
35560894772,2025-11-04,Iowa,CITY,City Council,1,2.9,2.9,,0,0.6399504640158082,1,3.199752320079041,Likely to Win,4,Has a Chance,3,1
38693163807,2025-11-04,Georgia,CITY,City Council,4,3.37,3.37,2025-11-03T05:00:00.000,0,0.5178893567525185,1,2.5894467837625923,Has a Chance,3,Likely to Win,4,1
42278670598,2025-11-04,Iowa,CITY,City Council,1,2.12,2.12,,1,0.7404056407326097,1,3.7020282036630485,Likely to Win,4,Has a Chance,3,1
33368478016,2025-05-20,Oregon,Local,Other,1,5.0,5.0,,1,0.7458510897057821,1,3.72925544852891,Likely to Win,4,,0,4
36391913845,2025-08-26,Alabama,CITY,City Council,1,1.72,1.72,,1,0.3783065496752774,0,1.8915327483763869,Unlikely to Win,2,Unlikely to Win,2,0
35467632658,2025-08-26,Alabama,CITY,City Council,1,1.72,1.72,,1,0.3631284599645404,0,1.815642299822702,Unlikely to Win,2,Unlikely to Win,2,0
22264429185,2024-11-05,Kentucky,LOCAL,School Board,1,1.23,1.23,,1,0.798720048263177,1,3.993600241315885,Likely to Win,4,Unlikely to Win,2,2
44054318366,2025-04-01,Wisconsin,LOCAL,,1,,,,1,0.6970375481707138,1,3.4851877408535694,Likely to Win,4,,0,4
22979337601,2024-11-05,Kentucky,LOCAL,School Board,1,2.06,2.06,,1,0.8066897985584242,1,4.03344899279212,Frontrunner,5,Has a Chance,3,2
37172737437,2025-11-04,Ohio,CITY,Mayor,1,0.76,0.76,,0,0.44585132415042167,0,2.2292566207521083,Has a Chance,3,No Chance,1,2
31210158482,2025-11-04,Ohio,CITY,,1,1.22,1.22,,0,0.17475076257354316,0,0.8737538128677158,No Chance,1,Unlikely to Win,2,1
37978013098,2025-11-04,North Carolina,CITY,Town Council,1,2.53,2.53,,0,0.5237417340990824,1,2.618708670495412,Has a Chance,3,Has a Chance,3,0
30306009760,2025-03-11,,LOCAL,Other,1,4.99,4.99,,1,0.7182562455912519,1,3.5912812279562596,Likely to Win,4,Frontrunner,5,1
23313962809,2024-11-05,California,CITY,City Council,1,4.99,4.99,,1,0.401492838671423,0,2.007464193357115,Has a Chance,3,Frontrunner,5,2
22882741802,2024-11-05,Minnesota,CITY,City Council,1,2.41,2.41,,0,0.6125342972012463,1,3.0626714860062316,Likely to Win,4,Has a Chance,3,1
32305815705,2025-05-03,Texas,LOCAL,School Board,1,1.61,1.61,,0,0.44163253140479164,0,2.208162657023958,Has a Chance,3,Unlikely to Win,2,1
31030073101,2025-11-04,Ohio,LOCAL,School Board,1,2.88,2.88,,1,0.484182699137716,1,2.42091349568858,Has a Chance,3,Has a Chance,3,0
38993014025,2025-11-04,Texas,CITY,City Council,1,1.83,1.83,,1,0.34142647751769756,0,1.7071323875884878,Unlikely to Win,2,Unlikely to Win,2,0
42065963279,2025-11-04,Iowa,CITY,City Council,1,2.12,2.12,,1,0.7375171181381929,1,3.6875855906909645,Likely to Win,4,Has a Chance,3,1
46819791684,2027-11-02,Utah,CITY,,1,,,,1,0.3820135223626402,0,1.910067611813201,Unlikely to Win,2,,0,2
36325831788,2025-11-04,Kansas,CITY,City Council,1,5.0,5.0,,1,0.5344492234082914,1,2.672246117041457,Has a Chance,3,,0,3
30548167602,2025-04-01,Wisconsin,CITY,Clerk/Treasurer,1,4.2,4.2,,1,0.7790886174313494,1,3.895443087156747,Likely to Win,4,Frontrunner,5,1
34637604405,2025-11-04,Ohio,CITY,City Council,1,2.53,2.53,,1,0.4781553262163654,1,2.390776631081827,Has a Chance,3,Has a Chance,3,0
22822998709,2024-11-05,California,LOCAL,School Board,1,2.13,2.13,,0,0.46115353369955436,0,2.3057676684977717,Has a Chance,3,Has a Chance,3,0
40745445938,2025-11-04,Washington,LOCAL,School Board,1,,,,0,0.6557863597576048,1,3.278931798788024,Likely to Win,4,,0,4
38494693217,2025-11-04,Ohio,LOCAL,School Board,1,1.33,1.33,,0,0.6135397449060134,1,3.067698724530067,Likely to Win,4,Unlikely to Win,2,2
31645953890,2025-11-04,Georgia,CITY,,1,1.87,1.87,,0,0.153555043776954,0,0.76777521888477,No Chance,1,Unlikely to Win,2,1
37042477392,2025-11-04,Virginia,LOCAL,School Board,1,2.39,2.39,,1,0.590667821468988,1,2.9533391073449398,Has a Chance,3,Has a Chance,3,0
38286002455,2025-11-04,New Jersey,TOWNSHIP,,1,1.52,1.52,,0,0.2489635533345346,0,1.244817766672673,Unlikely to Win,2,Unlikely to Win,2,0
22049190747,2024-11-05,Rhode Island,CITY,City Council,1,1.64,1.64,,0,0.3392407521042993,0,1.6962037605214966,Unlikely to Win,2,Unlikely to Win,2,0
33076283425,2025-05-31,Massachusetts,CITY,Other,1,5.0,5.0,,1,0.6727552231127871,1,3.363776115563936,Likely to Win,4,,0,4
39707649586,2025-11-04,Idaho,LOCAL,School Board,1,1.16,1.16,,1,0.5932650913779769,1,2.9663254568898845,Has a Chance,3,Unlikely to Win,2,1
23060377122,2024-11-05,Minnesota,CITY,Mayor,1,1.68,1.68,,1,0.5404110525141997,1,2.702055262570999,Has a Chance,3,Unlikely to Win,2,1
31712142122,2025-04-08,,Local,Mayor,1,1.57,1.57,,0,0.46987470148646665,0,2.3493735074323334,Has a Chance,3,Unlikely to Win,2,1
22898765966,2024-11-05,Michigan,CITY,Town Council,1,2.82,2.82,,1,0.5033303429281114,1,2.516651714640557,Has a Chance,3,Has a Chance,3,0
35707401864,2025-11-04,North Carolina,CITY,Town Council,1,2.71,2.71,,1,0.48380273523415607,1,2.4190136761707803,Has a Chance,3,Has a Chance,3,0
38961335915,2025-11-04,North Carolina,CITY,Mayor,1,,,,1,0.4083386001301369,0,2.0416930006506844,Has a Chance,3,,0,3
30041625402,2025-03-11,New Hampshire,LOCAL,School Board,1,1.11,1.11,,0,0.7005499018338028,1,3.502749509169014,Likely to Win,4,Unlikely to Win,2,2
39630219579,2025-11-04,Idaho,CITY,Mayor,1,0.81,0.81,,0,0.44656244707643694,0,2.232812235382185,Has a Chance,3,No Chance,1,2
21710002197,2024-11-05,Arizona,LOCAL,School Board,1,3.74,3.74,,1,0.3956930150217379,0,1.9784650751086896,Unlikely to Win,2,Likely to Win,4,2
33144223915,2025-05-20,Oregon,LOCAL,Other,1,1.28,1.28,,0,0.7863321445250444,1,3.931660722625222,Likely to Win,4,Unlikely to Win,2,2
23523353526,2024-11-05,Georgia,COUNTY,County Supervisor,1,0.8,0.8,,0,0.30355333882969604,0,1.5177666941484802,Unlikely to Win,2,No Chance,1,1
24996958763,2024-11-05,Minnesota,CITY,City Council,1,3.57,3.57,,0,0.6472145231943103,1,3.236072615971551,Likely to Win,4,Likely to Win,4,0
21440855606,2025-11-04,Colorado,CITY,City Council,1,1.33,1.33,,0,0.1708727041948215,0,0.8543635209741075,No Chance,1,Unlikely to Win,2,1
24998696977,2024-11-05,California,CITY,Mayor,1,2.76,2.76,,0,0.3568345748282781,0,1.7841728741413903,Unlikely to Win,2,Has a Chance,3,1
22974491443,2024-11-05,South Carolina,CITY,City Council,1,,,,1,0.4333289878730167,0,2.1666449393650837,Has a Chance,3,,0,3
39162410679,2025-11-04,Pennsylvania,CITY,City Council,1,0.47,0.47,,0,0.5577837216933701,1,2.7889186084668505,Has a Chance,3,No Chance,1,2
36893632648,2025-11-04,Ohio,CITY,City Council,1,0.82,0.82,,1,0.517839712203617,1,2.589198561018085,Has a Chance,3,No Chance,1,2
39268649540,2025-11-04,Massachusetts,CITY,City Council,1,2.02,2.02,,0,0.5598896467798894,1,2.799448233899447,Has a Chance,3,Has a Chance,3,0
28148702341,2025-11-04,Washington,CITY,City Council,1,0.99,0.99,,0,0.37277130823556376,0,1.8638565411778187,Unlikely to Win,2,No Chance,1,1
41098590209,2025-11-04,Massachusetts,CITY,City Council,1,,,,1,0.5913481391703294,1,2.956740695851647,Has a Chance,3,,0,3
22675257500,2025-11-04,New York,COUNTY,,1,0.94,0.94,,1,0.0437058060420771,0,0.2185290302103855,No Chance,1,No Chance,1,0
39847514147,2025-11-04,Idaho,LOCAL,Other,1,1.25,1.25,,1,0.7718756320339232,1,3.8593781601696158,Likely to Win,4,Unlikely to Win,2,2
38086858612,2025-11-04,Ohio,CITY,Town Council,1,5.0,5.0,,1,0.5943573225951412,1,2.971786612975706,Has a Chance,3,,0,3
21653293066,2025-10-08,North Carolina,,,1,,,,0,0.03051934883840209,0,0.15259674419201044,No Chance,1,,0,1
39210914158,2025-11-04,New Mexico,CITY,Town Council,1,2.49,2.49,,0,0.5427263662286684,1,2.713631831143342,Has a Chance,3,Has a Chance,3,0
32359281968,2025-05-03,Texas,CITY,City Council,1,5.0,5.0,,1,0.3754542513084256,0,1.877271256542128,Unlikely to Win,2,,0,2
37453270062,2025-11-04,Massachusetts,LOCAL,School Board,1,3.41,3.41,,0,0.5965294292657455,1,2.9826471463287274,Has a Chance,3,Likely to Win,4,1
32192548971,2025-05-06,Montana,LOCAL,School Board,1,3.02,3.02,,1,0.6730897681667913,1,3.365448840833957,Likely to Win,4,Likely to Win,4,0
37756474434,2025-10-11,Louisiana,,,1,,,,0,0.11767316548199873,0,0.5883658274099937,No Chance,1,,0,1
23400522270,2024-11-05,Minnesota,LOCAL,School Board,1,2.23,2.23,,0,0.6840705158477627,1,3.4203525792388136,Likely to Win,4,Has a Chance,3,1
23810996131,2024-11-05,Oregon,LOCAL,Utilities Commissioner,1,5.0,5.0,,1,0.7223234436292107,1,3.611617218146054,Likely to Win,4,,0,4
34204174381,2025-11-04,Georgia,CITY,City Council,1,3.25,3.25,,1,0.42475369085031206,0,2.1237684542515605,Has a Chance,3,Likely to Win,4,1
23420427910,2024-11-05,Minnesota,CITY,City Council,1,2.41,2.41,,0,0.6214789822248219,1,3.1073949111241097,Likely to Win,4,Has a Chance,3,1
