hubspot_id,state,office_level,office_type,n_outreach_rows,Win,most_common_outreach_type,election_month,is_midterm,is_presidential,days_between_outreach_and_election,is_normal_election,election_dow_mon,election_dow_tue,election_dow_wed,election_dow_thu,election_dow_fri,election_dow_sat,election_dow_sun
36656718481,Virginia,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
42700286055,South Carolina,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30470646456,Missouri,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23728180758,Oregon,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
37144015524,North Carolina,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32389113131,Massachusetts,CITY,Town Council,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
37336391942,New Jersey,TOWNSHIP,,1,0,,11.0,1,0,99999,1,0,1,0,0,0,0,0
40635846212,Georgia,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35046872200,Washington,LOCAL,School Board,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
40617423900,Washington,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37321278251,North Carolina,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37754908500,North Carolina,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
34642177392,Ohio,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40777396407,Florida,,,1,0,,10.0,0,0,99999,0,0,0,0,0,0,1,0
31387301260,Illinois,LOCAL,,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
39706253114,New Mexico,Local,Mayor,1,0,,11.0,0,0,99999,0,1,0,0,0,0,0,0
33407045015,Oregon,County,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
31862641443,Texas,CITY,Mayor,1,1,,5.0,0,0,99999,0,0,0,0,0,0,1,0
32388942440,Oregon,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
22012178345,Michigan,CITY,Utilities Commissioner,1,1,,11.0,1,0,99999,1,0,1,0,0,0,0,0
22551197699,Kentucky,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23221966456,Minnesota,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
28244610565,Illinois,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
40605420598,New Mexico,Local,Other,1,1,,11.0,0,0,99999,0,0,0,1,0,0,0,0
31967203338,Minnesota,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38745093123,Massachusetts,Local,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22976670287,Michigan,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30485568678,Missouri,CITY,Mayor,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
41320779079,Idaho,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40063863415,Michigan,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36489931366,Alabama,CITY,Mayor,1,1,,8.0,0,0,99999,0,0,1,0,0,0,0,0
27751711238,Missouri,CITY,City Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
30309385379,New Hampshire,CITY,Town Council,1,0,,3.0,0,0,99999,0,0,1,0,0,0,0,0
42553314627,Massachusetts,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
44066622213,New York,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38594186595,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
22611362908,Michigan,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36728672298,Utah,CITY,City Council,5,1,text,11.0,0,0,-1,1,0,1,0,0,0,0,0
38955225994,Alaska,CITY,City Council,1,0,,10.0,0,0,99999,0,0,1,0,0,0,0,0
31093906323,Pennsylvania,LOCAL,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38492776580,Ohio,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31086857313,Illinois,CITY,Town Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
32910550054,Texas,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,0,0,0,0,1,0
41428412508,Idaho,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
21737086755,Arizona,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
26963480392,Missouri,CITY,City Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
30441303674,Illinois,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
31404358581,Wisconsin,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23316851606,District Of Columbia,COUNTY,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22974489112,Georgia,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22427367578,New Jersey,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36897703264,Michigan,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36797150900,Ohio,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39594424849,New Mexico,Local,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23621904711,Minnesota,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
25034142090,Michigan,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23129435286,Minnesota,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38806480787,South Carolina,CITY,City Council,1,0,,9.0,0,0,99999,0,0,1,0,0,0,0,0
23623436962,California,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23113264191,Minnesota,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35220716294,,Local,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
43252663619,Iowa,CITY,,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22969550514,California,County,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
40058693222,Iowa,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22739797545,Minnesota,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39369764387,New Jersey,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30408623757,North Carolina,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22779098424,Nebraska,CITY,Town Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30479230806,Oregon,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
37037508106,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
23840840491,Maine,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32633683498,Texas,CITY,Mayor,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
23142433704,Arizona,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32988106278,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
39513375572,New Mexico,LOCAL,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35845626038,Alabama,CITY,,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
40992144796,Iowa,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30781587456,New Hampshire,LOCAL,School Board,1,1,,3.0,0,0,99999,0,0,1,0,0,0,0,0
36096023301,Washington,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41633841438,Ohio,TOWNSHIP,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23254086764,Minnesota,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23774523658,New Jersey,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23802290203,California,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
40784799157,Colorado,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22902727082,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38345760905,Massachusetts,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32791162541,Oregon,LOCAL,School Board,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
19111130519,California,LOCAL,School Board,1,0,,3.0,0,1,99999,0,0,1,0,0,0,0,0
30905083649,Texas,CITY,Mayor,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
37974606134,Montana,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35138081802,Iowa,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
21169118889,Indiana,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35248717886,New York,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22674770749,Virginia,CITY,Town Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
40347126414,Massachusetts,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30103073302,Wisconsin,LOCAL,Town Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
30350497380,Minnesota,LOCAL,Clerk/Treasurer,1,1,,3.0,0,0,99999,0,0,1,0,0,0,0,0
35838494118,Washington,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40817953411,North Carolina,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35859367216,Washington,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
34851494046,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
28506449709,Illinois,CITY,Town Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
30259535778,Colorado,CITY,City Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
32039359049,Ohio,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
18968530956,Arizona,Local,School Board,1,1,,11.0,0,1,99999,0,0,0,0,0,1,0,0
20927406195,Florida,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22763801477,Virginia,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32050943119,New York,LOCAL,School Board,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
40547982748,Ohio,TOWNSHIP,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35990719812,Kansas,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23110768646,Minnesota,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
37480388680,Washington,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36293037735,South Carolina,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32218307687,Massachusetts,CITY,Town Council,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
36736961924,Alabama,CITY,City Council,1,1,,8.0,0,0,99999,0,0,1,0,0,0,0,0
22478283952,North Carolina,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
21593509776,Utah,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30373546152,Oklahoma,,,1,1,,3.0,0,0,99999,0,0,0,0,0,0,1,0
35721056053,Kansas,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23467425314,Minnesota,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32011287423,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
36496362676,Michigan,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33233572978,Mississippi,CITY,Town Council,1,0,,6.0,0,0,99999,0,0,1,0,0,0,0,0
38767863429,New Jersey,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
28313833081,Oklahoma,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
36772969911,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
23143196803,California,CITY,Town Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35407771972,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
23810995048,Nebraska,LOCAL,Utilities Commissioner,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39370789893,Virginia,LOCAL,County Supervisor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36450280236,Alabama,CITY,Mayor,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
40349932405,Georgia,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
19584001139,Alaska,COUNTY,Mayor,1,0,,4.0,0,1,99999,0,0,1,0,0,0,0,0
40710052721,Iowa,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40351247681,Idaho,Local,Other,1,1,,11.0,0,0,99999,0,1,0,0,0,0,0,0
37899258140,Ohio,TOWNSHIP,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36903706901,Massachusetts,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39423114642,,,,1,1,,,0,0,99999,0,0,0,0,0,0,0,0
36254207828,Kansas,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41012011177,Iowa,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37386981906,Kansas,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35156601755,Ohio,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23554843465,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
29867974659,New Hampshire,CITY,Town Council,1,1,,3.0,0,0,99999,0,0,1,0,0,0,0,0
42298182316,Iowa,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35300674432,Colorado,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35600946197,Washington,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
27898556285,Georgia,LOCAL,School Board,1,1,,5.0,0,0,99999,0,1,0,0,0,0,0,0
31176787835,Illinois,CITY,Town Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
41081982068,Iowa,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23489496963,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30680811324,Illinois,CITY,City Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35489249322,Washington,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35908142466,Kansas,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23808166691,California,Local,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22375551542,Indiana,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23584878630,California,COUNTY,County Supervisor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32792726171,Idaho,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
21613147952,Utah,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39848876671,Colorado,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36952132753,New Jersey,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40249505681,South Carolina,Local,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
28877156273,Illinois,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
32680793148,Massachusetts,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
23403801272,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32866792889,Oregon,LOCAL,School Board,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
32791794533,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
29941472591,Missouri,CITY,City Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
38260597371,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
20323223468,Minnesota,Local,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
41348746847,Idaho,Local,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38113868720,North Carolina,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38948426067,Ohio,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36277986864,Kansas,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39169604444,Alaska,CITY,Mayor,1,1,,10.0,0,0,99999,0,0,1,0,0,0,0,0
35433821792,Washington,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36624871726,Utah,Local,Other,1,1,,11.0,0,0,99999,0,0,0,1,0,0,0,0
39141457691,South Carolina,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
21477663531,Arizona,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
28919635726,Illinois,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35157932619,Washington,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38614894862,Ohio,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
29345227647,Mississippi,CITY,Mayor,1,0,,6.0,0,0,99999,0,0,1,0,0,0,0,0
23577343018,Minnesota,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39000245532,Alaska,CITY,City Council,1,0,,10.0,0,0,99999,0,0,1,0,0,0,0,0
35436720188,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31278004310,Wisconsin,LOCAL,Clerk/Treasurer,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23962354543,South Carolina,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36906433040,Michigan,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23160710301,South Carolina,CITY,Town Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23299398788,South Carolina,CITY,Mayor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
33013322893,Oregon,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
23372774550,Minnesota,LOCAL,Town Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22448124756,Indiana,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39264267687,New Mexico,Local,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37454204182,North Carolina,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40375801401,Kansas,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33679280969,Iowa,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23215042162,Michigan,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
33075581591,New York,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
37911428636,Texas,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32189327902,Massachusetts,LOCAL,Sheriff,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
29699885908,Illinois,LOCAL,,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35936853077,North Carolina,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35927643526,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
36989289511,North Carolina,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33220800259,Massachusetts,CITY,City Council,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
41185027975,Ohio,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39552787373,Massachusetts,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30568295967,Ohio,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36334537058,Utah,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39589057970,New Jersey,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38672401304,New York,TOWNSHIP,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
25293270908,Virginia,Local,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
41379940380,Georgia,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
9430310036,Utah,State,Congressional,1,0,,,0,0,99999,0,0,0,0,0,0,0,0
36438288049,New Hampshire,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40874261117,Massachusetts,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32867256243,Massachusetts,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
31897742429,South Carolina,CITY,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38335280232,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22032487473,Hawaii,COUNTY,County Supervisor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38752429087,Ohio,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
28151197449,Illinois,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
40874295178,Utah,CITY,City Council,1,0,text,11.0,0,0,19,1,0,1,0,0,0,0,0
43079696995,North Carolina,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32052907307,Texas,CITY,City Council,1,1,,5.0,0,0,99999,0,0,0,0,0,0,1,0
38126965681,Massachusetts,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23519308923,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39704761991,Connecticut,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40103569968,Washington,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37400894508,North Carolina,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41742264198,Utah,,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30823848631,Illinois,Local,City Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23140635466,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39363320483,Colorado,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36167872025,North Carolina,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30754570023,Texas,CITY,,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
23080421226,Michigan,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31085937507,Pennsylvania,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22824472721,New Jersey,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39615920748,Idaho,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35996742704,Kansas,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40100227382,Idaho,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
21979884668,Arizona,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22447401313,Florida,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
41421922233,Iowa,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37053134675,Virginia,COUNTY,County Supervisor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23945903239,Massachusetts,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39489242788,Georgia,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41222797898,Mississippi,STATE,State Senate,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40255335697,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39263397949,Ohio,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23241512976,Wyoming,STATE,State House,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
29643726213,Missouri,CITY,City Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
25173799789,Wyoming,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
28717013281,Illinois,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35675804281,Kansas,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
21545905253,South Carolina,STATE,State Senate,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30039228012,Florida,CITY,Town Council,1,1,,3.0,0,0,99999,0,0,1,0,0,0,0,0
40718952871,Florida,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23961981766,California,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38347198037,South Carolina,TOWN,Town Council,1,0,text,11.0,0,0,32,1,0,1,0,0,0,0,0
32389759621,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
36984083582,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
25889026365,Pennsylvania,LOCAL,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40877827101,Iowa,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
20174493749,Kentucky,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31093956948,Texas,CITY,City Council,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
34087397437,Ohio,LOCAL,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31559072937,Washington,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
