hubspot_id,state,office_level,office_type,n_outreach_rows,Win,most_common_outreach_type,election_month,is_midterm,is_presidential,days_between_outreach_and_election,is_normal_election,election_dow_mon,election_dow_tue,election_dow_wed,election_dow_thu,election_dow_fri,election_dow_sat,election_dow_sun
35694157679,Washington,LOCAL,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31713182648,Missouri,CITY,City Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
37978013098,North Carolina,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40248744282,South Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32613678381,Montana,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
40733576200,Ohio,CITY,City Council,2,0,text,11,0,0,17,1,0,1,0,0,0,0,0
32728947206,Oregon,LOCAL,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
31652546343,Massachusetts,LOCAL,School Board,1,1,,4,0,0,99999,0,1,0,0,0,0,0,0
31024199174,Oklahoma,LOCAL,School Board,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
37980346479,Texas,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
41402761794,Iowa,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
37380950595,Alabama,LOCAL,,1,0,,8,0,0,99999,0,0,1,0,0,0,0,0
35683081033,South Carolina,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30903539811,Oregon,local,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
23443730556,Iowa,COUNTY,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39618682297,New Jersey,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39709998657,Iowa,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22736688909,District Of Columbia,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38679161896,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
42719480597,Colorado,,City Council,2,0,text,11,0,0,1,1,0,1,0,0,0,0,0
21050531911,Georgia,COUNTY,Clerk/Treasurer,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
39453175716,Alaska,LOCAL,School Board,1,0,,10,0,0,99999,0,0,1,0,0,0,0,0
40600560569,New Mexico,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38610227970,Pennsylvania,STATE,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31290422437,Illinois,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
23109842738,Arizona,COUNTY,County Supervisor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
35298590851,Washington,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38392445972,,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
35245966416,Washington,County,Other,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
29722456432,Wisconsin,CITY,Town Council,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
32858577155,Oregon,LOCAL,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
23829472683,Minnesota,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
40066279229,New Mexico,LOCAL,Mayor,2,1,text,11,0,0,0,1,0,1,0,0,0,0,0
39171523399,North Carolina,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40729945960,Texas,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23459745628,Oregon,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
35046405165,Washington,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30401810026,,Local,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
35254074130,Washington,Local,Town Council,1,0,,8,0,0,99999,0,0,1,0,0,0,0,0
36251163178,Alabama,CITY,City Council,1,0,,8,0,0,99999,0,0,1,0,0,0,0,0
28166825089,Illinois,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
34370826061,Michigan,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
29746339961,Illinois,CITY,Town Council,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
17049166125,North Carolina,CITY,Mayor,1,0,text,11,0,0,43,1,0,1,0,0,0,0,0
40663047016,South Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
37761080483,North Carolina,LOCAL,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
36171389814,Washington,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
42296007530,Iowa,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22976351276,Michigan,CITY,Clerk/Treasurer,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
28928949634,New York,CITY,Town Council,1,1,,11,0,0,99999,0,1,0,0,0,0,0,0
39553874600,New Mexico,Local,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22844039958,Oregon,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
30956395343,Illinois,LOCAL,Town Council,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
39445877040,Texas,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39703025043,South Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39138448899,Washington,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32613708412,Texas,CITY,City Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
39592073381,North Carolina,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22972811589,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39253380134,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39222221474,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23760521004,Nevada,COUNTY,Judge,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
31297679793,Wisconsin,Local,City Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
33007379043,Oregon,LOCAL,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
40717560335,Massachusetts,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22163939111,Minnesota,COUNTY,County Supervisor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
36497374125,Alabama,CITY,City Council,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
39714916534,Pennsylvania,LOCAL,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
33365905972,Arkansas,LOCAL,School Board,1,0,,5,0,0,99999,0,0,1,0,0,0,0,0
41663116851,Virginia,COUNTY,County Supervisor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40786643745,Iowa,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
36037419276,North Carolina,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
21309668015,Florida,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
29799917160,Wisconsin,CITY,Town Council,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
25082401670,Minnesota,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23343990702,Minnesota,LOCAL,Town Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31502546068,Illinois,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
36621888180,New York,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34903339284,Washington,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22164943535,California,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
39343975043,Ohio,Local,School Board,1,1,,11,0,0,99999,0,1,0,0,0,0,0,0
23749575479,New Jersey,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31042608231,Minnesota,LOCAL,Town Council,1,1,,3,0,0,99999,0,0,1,0,0,0,0,0
23931752846,California,CITY,Mayor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
39527634944,New Mexico,Local,Other,1,1,,11,0,0,99999,0,1,0,0,0,0,0,0
39344348679,Alaska,LOCAL,City Council,1,0,text,10,0,0,14,0,0,1,0,0,0,0,0
31917139055,Texas,CITY,City Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
39726557762,Colorado,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
36489441915,Massachusetts,LOCAL,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38813323778,Georgia,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
19069587984,Georgia,FEDERAL,Congressional,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
34503378025,Virginia,COUNTY,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38804310590,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39012116907,Ohio,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31471626267,Wisconsin,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
41080590151,New York,TOWNSHIP,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
25080279302,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38340578418,Michigan,CITY,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31023091797,Texas,CITY,City Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
40065885855,Georgia,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32473774739,New Jersey,STATE,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22013256088,North Dakota,COUNTY,County Supervisor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38676369731,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32266762665,Ohio,LOCAL,County Supervisor,3,1,text,11,0,0,0,1,0,1,0,0,0,0,0
40724785010,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
20383199665,Texas,LOCAL,School Board,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
35405178678,Ohio,TOWNSHIP,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39110310306,Alaska,CITY,City Council,1,0,,10,0,0,99999,0,0,1,0,0,0,0,0
36658534579,Alabama,CITY,City Council,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
39400958219,New Mexico,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31697669551,Wisconsin,Local,Town Council,1,1,,4,0,0,99999,0,0,0,1,0,0,0,0
32892229475,Virginia,COUNTY,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
36279355564,Pennsylvania,STATE,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31037376912,Illinois,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
35570070912,Washington,LOCAL,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31959903159,Texas,LOCAL,School Board,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
37884093442,Ohio,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30318781518,Georgia,CITY,City Council,1,1,text,11,0,0,21,1,0,1,0,0,0,0,0
35219871899,Washington,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
21914669135,Ohio,LOCAL,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
35620576526,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
25027792985,Virginia,COUNTY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
40176234291,Idaho,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39029487733,Michigan,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31657732221,Missouri,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
25030683492,New Jersey,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39367038118,New Mexico,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
20196388112,California,COUNTY,County Supervisor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23341401977,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
37414998114,Montana,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
41749184616,New York,TOWNSHIP,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
35910003049,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39585041839,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38966717079,Michigan,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40783146063,Colorado,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23685173932,California,LOCAL,Utilities Commissioner,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
21852871309,Michigan,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
42095806272,North Carolina,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34668352941,Washington,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40839067181,Ohio,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
40977996599,Connecticut,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22376561532,Indiana,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
29355466825,Georgia,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23365056112,Michigan,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23543492498,Wyoming,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
42191212545,Ohio,Local,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
41009706264,Washington,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39251914005,Kansas,LOCAL,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34813832293,Ohio,LOCAL,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32385174898,Texas,LOCAL,School Board,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
37328535205,North Carolina,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
41662993076,New Jersey,TOWNSHIP,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22988038471,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23580838268,Oregon,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
36379288590,Alabama,CITY,City Council,1,0,,8,0,0,99999,0,0,1,0,0,0,0,0
35249956143,Alabama,CITY,,1,0,,8,0,0,99999,0,0,1,0,0,0,0,0
38673950086,Massachusetts,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
19483610214,Florida,COUNTY,County Supervisor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
25242326570,Iowa,COUNTY,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39271528201,Massachusetts,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
29988000902,Wisconsin,LOCAL,Town Council,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
21485852543,California,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38340698626,Ohio,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40724527406,New Mexico,LOCAL,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
25081822639,Mississippi,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22126925976,Washington,COUNTY,Other,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23142615839,California,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
33446600847,Pennsylvania,,Judge,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22287805742,North Carolina,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31263235211,Missouri,CITY,City Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
29694511703,Massachusetts,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
31616113000,Wisconsin,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
32388934761,Texas,CITY,School Board,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
38588805130,Alaska,LOCAL,School Board,1,1,,10,0,0,99999,0,0,1,0,0,0,0,0
38789505920,Michigan,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
35849671076,Washington,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
21915192929,Virginia,STATE,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31210158482,Ohio,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
37337274216,North Carolina,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23487419406,Florida,LOCAL,Other,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
33751993739,Ohio,LOCAL,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
21904832027,Washington,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
41320572428,Georgia,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32848132736,Florida,LOCAL,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
36903461739,North Carolina,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23332824921,California,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39372453219,Minnesota,Local,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31084861846,New York,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
20233550864,South Carolina,STATE,State House,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
38583517334,Washington,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23959349367,Nebraska,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23727702676,Oregon,COUNTY,Clerk/Treasurer,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
30891737699,Illinois,LOCAL,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
38490776955,Alabama,CITY,Mayor,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
35886235447,Washington,LOCAL,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
30931759506,Oregon,local,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
36251638805,Washington,LOCAL,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32787747384,Massachusetts,CITY,Town Council,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
31114468112,Florida,CITY,City Council,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
30344923572,Vermont,CITY,Clerk/Treasurer,1,1,,3,0,0,99999,0,0,1,0,0,0,0,0
30304298863,,Local,Alderman,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
37719828499,Colorado,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32188134065,Massachusetts,CITY,Other,1,1,,5,0,0,99999,0,1,0,0,0,0,0,0
25230661779,North Dakota,Local,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
19517832539,Illinois,CITY,City Council,1,0,,2,0,0,99999,0,0,1,0,0,0,0,0
38766780517,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
21504820640,California,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31255707283,Illinois,CITY,Mayor,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
22871979186,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23354071046,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23754550618,Arizona,Local,Utilities Commissioner,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
32627536305,Oregon,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
28919703062,Illinois,CITY,Clerk/Treasurer,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
39791825318,Ohio,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
37042663199,Pennsylvania,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39704235577,Georgia,Local,,1,1,,11,0,0,99999,0,1,0,0,0,0,0,0
22208566896,Utah,STATE,Statewide/Governor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
40257658648,Iowa,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
40777328663,South Carolina,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38629792780,Massachusetts,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
36738499382,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
40080551324,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
37647847493,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
42432913261,Colorado,LOCAL,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22604042603,New Jersey,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22746714135,Minnesota,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22231348357,Virginia,CITY,Town Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22289536696,Minnesota,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
21249135686,Nevada,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
36261450875,Washington,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
41611753246,Massachusetts,CITY,City Council,1,1,text,11,0,0,9,1,0,1,0,0,0,0,0
35393973160,,City,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
42788299649,New Jersey,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
